UNIQUE INTERNAL CODE	PRODUCT NAME	PRODUCT DESCRIPTION	PRODUCT PRICE	PRODUCT URL	IMAGE URL	CATEGORY	SHIPPING COST	GENDER	COLOR	GOOGLE TAX	MANUFACTURER	Google Age Group	MPN(Manufacturer Part Number)
8146	Rose Quartz Valentines-Day Bracelets  in Sterling Silver	Rose quartz Bracelets A very pretty and impressive rose quartz bracelet. Fine oval glowing pink cabochons are framed in silver and linked together through sparkling silver links to create this impressive piece. The pretty pink will capture all hearts for sure. Comes with toggle clasp and 1 inch long extension chain. Stone size is 9mm x 11 mm.   	52	http://www.semiprecious.com/detail.cfm?itemnumber=8146	http://www.semiprecious.com/images/Bracelets/8146.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	8146
8780	Rose Quartz Rings  in Sterling Silver	Rose quartz rings This beautiful ring displays a rounded shape of rose quartz gemstone set in sterling silver. Stone size 10mm.   	28	http://www.semiprecious.com/detail.cfm?itemnumber=8780	http://www.semiprecious.com/images/rings/8780.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	pink	US:TX:8.25:y	Semiprecious.com	Adult	8780
8882	Sunstone Chipped Necklaces	Sunstone Necklaces Five-strand sunstone chipped necklace with many different hues of apricot. Finished with a gold toned safety clasp.   	43	http://www.semiprecious.com/detail.cfm?itemnumber=8882	http://www.semiprecious.com/images/Necklaces/8882.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	brown,orange	US:TX:8.25:y	Semiprecious.com	Adult	8882
9360	Jasper American-Southwest Rings  in Sterling Silver	Jasper rings One of a kind, triangular Dalmation Jasper ring with winding silver setting, one inch at longest side.   	34	http://www.semiprecious.com/detail.cfm?itemnumber=9360	http://www.semiprecious.com/images/rings/9360.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	black,brown,white	US:TX:8.25:y	Semiprecious.com	Adult	9360
9456	Turquoise Insect Brooches  in Sterling Silver	Turquoise Brooches Great pin / brooch for the entomologist or casual bug lover, this silver spider carries a generous Turquoise cabochon as his abdomen. The stone is almost an inch long, and the entire critter stretches 2.5 inches. The pin is set under the belly, where you could stick it to a hat band, shirt collar or purse handle for a unique fashion statement.  <	42	http://www.semiprecious.com/detail.cfm?itemnumber=9456	http://www.semiprecious.com/images/Brooches/9456.jpg	Clothing & Accessories > Jewelry > Brooches	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	9456
9759	Onyx Choker Necklaces	Onyx necklaces Unique and wildly beautiful black banded onyx in a claw shape accented with round crystal beads. This necklace is choker length measuring 17 to 18.5 inches long with a 1.5 inch long extension chain.  Claw size stone 36mm, crystal bead size 6mm.	59	http://www.semiprecious.com/detail.cfm?itemnumber=9759	http://www.semiprecious.com/images/necklaces/9759.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	black,white	US:TX:8.25:y	Semiprecious.com	Adult	9759
10178	Tiger Eye Drop Pendants  in Sterling Silver	Tiger eye pendants Checkered cut tiger eye pendant framed in sterling silver. 1.5 inch long without bail. Stone size - 24mm   	44	http://www.semiprecious.com/detail.cfm?itemnumber=10178	http://www.semiprecious.com/images/pendants/10178.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	brown	US:TX:8.25:y	Semiprecious.com	Adult	10178
10402	Sapphire Chunky Bracelets  in Sterling Silver	Sapphire bracelets This beautiful bracelet features a row of princess cut sapphire gemstones rendered in cool sterling silver. These Indian sapphires are mildly color treated for extra brightness. Comes with toggle clasp. Stone size 17mm x 13mm   	170	http://www.semiprecious.com/detail.cfm?itemnumber=10402	http://www.semiprecious.com/images/bracelets/10402.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	10402
10691	Multi-Stone Art-Deco Pendants  in Sterling Silver	Multi-stone pendants This gorgeous pendant display faceted mystic topaz, citrine and peridot gemstones rendered in designer cut, hand carved sterling silver setting. 1.5 inch long (not including bail). Stone size 5mm to 7mm   	44	http://www.semiprecious.com/detail.cfm?itemnumber=10691	http://www.semiprecious.com/images/pendants/10691.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green,yellow	US:TX:8.25:y	Semiprecious.com	Adult	10691
10701	Aquamarine Art-Deco Earrings  in Sterling Silver	Aquamarine earrings These stunning earrings display faceted aquamarine gemstones rendered in hand carved sterling silver setting. 1 inch long (not including earwire). Stone size 4mm   	28	http://www.semiprecious.com/detail.cfm?itemnumber=10701	http://www.semiprecious.com/images/earrings/10701.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	10701
10773	Amethyst Flower Earrings  in Sterling Silver	Amethyst earrings These gorgeous earrings feature faceted amethyst gemstones rendered in sterling silver setting. 1 inch long (not including earwire). Smallest stone size 3mm, largest stone size 6mm   	59	http://www.semiprecious.com/detail.cfm?itemnumber=10773	http://www.semiprecious.com/images/earrings/10773.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	10773
10842	Green Amethyst Bracelets	Green Amethyst bracelets This gorgeous bracelet has faceted green amethyst gemstones in drop shape and cat eye shape. Crafted in german silver. Comes with 1 inch extension chain and lobster clasp. Stone size - 9mm   	30	http://www.semiprecious.com/detail.cfm?itemnumber=10842	http://www.semiprecious.com/images/bracelets/10842.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	10842
18657	Lemon Quartz Wedding Rings  in Sterling Silver	Lemon Quartz Rings This ring features a faceted lemon quartz gemstone prong set on a sterling silver band.<p>-Stone size is 12mm x 10mm.	50	http://www.semiprecious.com/detail.cfm?itemnumber=18657	http://www.semiprecious.com/images/Rings/18657.jpg	Clothing & Accessories > Jewelry > Rings	3.99	f	yellow	US:TX:8.25:y	Semiprecious.com	Adult	18657
10996	Amethyst Brides-Maids Rings	Amethyst rings This ring features a gorgeous, concave cut amethyst gem at the center and a layer of dazzling cubic zirconia. Set on a band of 1 micron 18 carat gold plated silver, the design is truly arresting. Largest stone size is 14mm.   	46	http://www.semiprecious.com/detail.cfm?itemnumber=10996	http://www.semiprecious.com/images/rings/10996.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	10996
11752	Jasper Oval Beads	Jasper Beads Jasper oval green beads. Bead size - 8mm x 5mm to 24mm x 13mm. 1Select length from drop down option strand   	29	http://www.semiprecious.com/detail.cfm?itemnumber=11752	http://www.semiprecious.com/images/Beads/11752.jpg	Clothing & Accessories > Jewelry > Beads	3.99	f	green,white	US:TX:8.25:y	Semiprecious.com	Adult	11752
12261	Onyx Earrings  in Sterling Silver	Onyx earrings This pair of silver earrings featuring a silver earwire design are set with a cabochon cut round black onyx. The patterned frame and shiny black add to the elegance of this design. Adorn this pair and get ready to walk with panache as you step out. The earring is 3/4 inch long (measurement without earwire). Stone size is 8mm.   	41	http://www.semiprecious.com/detail.cfm?itemnumber=12261	http://www.semiprecious.com/images/earrings/12261.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	black	US:TX:8.25:y	Semiprecious.com	Adult	12261
12638	Peridot Christmas Necklaces  in Sterling Silver	Peridot Necklaces This sterling silver gemstone necklace is set with glittering green oval peridots with a central square peridot.  Closes witha silver lobster clasp and a 3 inches extension chain.-Adjustable from 14 inches to 17 inches long. -Oval stone size is 6 mm x 4 mm-Square stone size is 4 mm.   	39	http://www.semiprecious.com/detail.cfm?itemnumber=12638	http://www.semiprecious.com/images/Necklaces/12638.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	12638
14582	Moonstone Bracelets  in Sterling Silver	Moonstone bracelets Soothing to senses, Pleasing to look! This bracelet displays oval shaped rainbow moonstone gemstones bezel set patterned in sterling silver. Comes with 1 inch silver extension chain and lobster clasp. Stone size 3x5 mm approx.   	39	http://www.semiprecious.com/detail.cfm?itemnumber=14582	http://www.semiprecious.com/images/bracelets/14582.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	14582
14888	Silver Adjustable Rings  in Sterling Silver	Silver rings This elegant ring band is made from 92.5 sterling silver. Ring starts at size 6 and can be adjusted to your finger size. The upper head of the ring is 18 mm wide from the center and lower part is around 10 mm wide.   	50	http://www.semiprecious.com/detail.cfm?itemnumber=14888	http://www.semiprecious.com/images/rings/14888.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	14888
15069	Shell Christian Earrings	Shell earrings Cross-shaped natural shell earrings. Nice color play in light. Approximately 2.25 by 1.5 inches. Earwire and findings are 14K white gold plate.   	39	http://www.semiprecious.com/detail.cfm?itemnumber=15069	http://www.semiprecious.com/images/earrings/15069.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	brown,gray,yellow	US:TX:8.25:y	Semiprecious.com	Adult	15069
15114	Shell Pendants  in Sterling Silver	Shell pendants Lovely gleaming gray natural shell crackled pendant in an approximately 2 x 1.5 inch bell or trapezoid shape (decorative tube bail not included in measurement).   	36	http://www.semiprecious.com/detail.cfm?itemnumber=15114	http://www.semiprecious.com/images/pendants/15114.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	gray	US:TX:8.25:y	Semiprecious.com	Adult	15114
47	Amethyst Necklaces	Amethyst Necklaces Amethyst necklace, oval beads. Measures 19 - 20 inches, finished with sterling silver extension chain and lobster clasp. 	23	http://www.semiprecious.com/detail.cfm?itemnumber=47	http://www.semiprecious.com/images/Necklaces/47.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	47
66	Bone Chunky Bracelets	Bone Bracelets Aventurine (Indian jade) and bone bracelet with non-silver beads. Hand crafted in India. 7.5 inches with clasp.   	17	http://www.semiprecious.com/detail.cfm?itemnumber=66	http://www.semiprecious.com/images/Bracelets/66.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	brown,green	US:TX:8.25:y	Semiprecious.com	Adult	66
136	Goldstone Ethnic, Simple-Strand Necklaces	Goldstone Necklaces Cylinderical goldstone necklace with  ethnic beads. 15.5 inches with a silver .75 inch extension chain and hook.   	30	http://www.semiprecious.com/detail.cfm?itemnumber=136	http://www.semiprecious.com/images/Necklaces/136.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	brown	US:TX:8.25:y	Semiprecious.com	Adult	136
232	Bone Choker Necklaces	Bone Necklaces 17 inch Aventurine and bone choker necklace (no silver). This simple ethnic design is an old time favorite. Matching earrings available.   	53	http://www.semiprecious.com/detail.cfm?itemnumber=232	http://www.semiprecious.com/images/Necklaces/232.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	green,yellow	US:TX:8.25:y	Semiprecious.com	Adult	232
514	Citrine Bracelets  in Sterling Silver	Citrine Bracelets Silver and citrine bracelet. Unique slim design with slender silver latches 7 to 7.5 inches (9 cm) (adjustable rings not pictured). Very popular.    	23	http://www.semiprecious.com/detail.cfm?itemnumber=514	http://www.semiprecious.com/images/Bracelets/514.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	yellow	US:TX:8.25:y	Semiprecious.com	Adult	514
533	Pearl Bracelets	Pearl Bracelets Exquisite pearl beads are set in an attractive silver frame setting to craft this charming bracelet design. The perfect accessory for elegant wrists. the bracelet is 7 to Comes with 1.5 inch long silver extension chain and silver lobster clasp. Stone weight is 11 carat approx.  Stone size is 5mm.   	49	http://www.semiprecious.com/detail.cfm?itemnumber=533	http://www.semiprecious.com/images/Bracelets/533.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	533
819	Carnelian Earrings  in Sterling Silver	Carnelian Earrings Carnelian and . pure silver earrings. 3/4th of an inch long. Stone size 8mm   	18	http://www.semiprecious.com/detail.cfm?itemnumber=819	http://www.semiprecious.com/images/Earrings/819.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	orange	US:TX:8.25:y	Semiprecious.com	Adult	819
1697	Amethyst Necklaces	Amethyst Necklaces This beautifully hand-crafted amethyst pendant laid within a delicate setting of intricate silver anchors an amethyst bead necklace seperated by bali beads. Pendant is 17mm in diameter. 17 inches long.    	74	http://www.semiprecious.com/detail.cfm?itemnumber=1697	http://www.semiprecious.com/images/Necklaces/1697.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	1697
5303	Amethyst Zipper-Pull Pendants  in Sterling Silver	Amethyst Pendants ZIPPER GEMS  by GYMSTONESDouble Square Baguette Pear- Garnet, Amethyst, Peridot. This is are most popular color combination. Goes with eveything!!! BEAUTIFUL!!! (approx. 1” w/o clasp)New and unique womens jewelry accessory! ZIPPER GEMS (zipper pulls) are made of 925 sterling silver. bezel set with high quality semiprecious gemstones and vibra	83	http://www.semiprecious.com/detail.cfm?itemnumber=5303	http://www.semiprecious.com/images/Pendants/5303.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	Greem/ Purple/ Red	US:TX:8.25:y	Semiprecious.com	Adult	5303
7464	Amethyst Necklaces	Amethyst Necklaces 34 inches Necklace in crystal round with amethyst tumbles facetet cut with amethyst round with knotting and silver lobster clasp   	53	http://www.semiprecious.com/detail.cfm?itemnumber=7464	http://www.semiprecious.com/images/Necklaces/7464.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	purple,white	US:TX:8.25:y	Semiprecious.com	Adult	7464
7751	Labradorite  Beads	Labradorite Beads Labradorite triangular drops, bead size 9X4mm   	7	http://www.semiprecious.com/detail.cfm?itemnumber=7751	http://www.semiprecious.com/images/Beads/7751.jpg	Clothing & Accessories > Jewelry > Beads	3.99	f	Grey	US:TX:8.25:y	Semiprecious.com	Adult	7751
8754	Amethyst Ethnic Earrings  in Sterling Silver	Amethyst Earrings 6mm amethyst earrings set in 92.5 silver. Current stock has separate earwire vs. fixed as shown. Approximately 1 inch long (measurement without earwire).   	44	http://www.semiprecious.com/detail.cfm?itemnumber=8754	http://www.semiprecious.com/images/Earrings/8754.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	8754
9618	Moonstone Pendulum Healing	Moonstone healing Rainbow moonstone faceted pendulum. 1.5 to 2 inches long with 6 inch long silver-toned chain and 4mm crystal ball at the end. 	16	http://www.semiprecious.com/detail.cfm?itemnumber=9618	http://www.semiprecious.com/images/healing/9618.jpg	Clothing & Accessories > Jewelry > healing	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	9618
10315	Chalcedony Chunky Necklaces	Chalcedony necklaces Multi-stone tumbled necklace. Stones are captured in thread locking. Stone size approximately 16 mm to 20 mm.   	11	http://www.semiprecious.com/detail.cfm?itemnumber=10315	http://www.semiprecious.com/images/necklaces/10315.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	multi-color	US:TX:8.25:y	Semiprecious.com	Adult	10315
10490	Aquamarine Art-Deco Pendants  in Sterling Silver	Aquamarine pendants An oval faceted aquamarine, pink tourmaline, and tiny cubic zirconias CZ sparkle beautifully set in sterling silver pendant. 1 inch long (not including bail). Largest stone size 9mm x 5mm, smallest stone size 2mm.   	58	http://www.semiprecious.com/detail.cfm?itemnumber=10490	http://www.semiprecious.com/images/pendants/10490.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	blue,pink	US:TX:8.25:y	Semiprecious.com	Adult	10490
10961	Citrine Multistrand Necklaces	Citrine necklaces This sparkling citrine bead necklace has three parallel strands of faceted citrine beads. The sunny yellow stone will add a dash of sunshine to your look. The necklace is 15 to 18 inches long with silver clasp and 3 inch long extension chain. Bead size is 3mm.    	64	http://www.semiprecious.com/detail.cfm?itemnumber=10961	http://www.semiprecious.com/images/necklaces/10961.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	yellow	US:TX:8.25:y	Semiprecious.com	Adult	10961
11007	Carnelian American-Southwest Bracelets  in Sterling Silver	Carnelian bracelets Carnelian and pearl bracelet: fat carnelian ovals and white pearl dots set in German silver. We also have this design in Black Onyx.   	22	http://www.semiprecious.com/detail.cfm?itemnumber=11007	http://www.semiprecious.com/images/bracelets/11007.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	orange,white	US:TX:8.25:y	Semiprecious.com	Adult	11007
13441	Onyx Heart Pendants	Onyx pendants Aqua Onyx heart pendant with silver bail. Faceted stone. 3/4 inch long (measured without bail). Stone size 18x18 mm.   	9	http://www.semiprecious.com/detail.cfm?itemnumber=13441	http://www.semiprecious.com/images/pendants/13441.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	blue,green	US:TX:8.25:y	Semiprecious.com	Adult	13441
14532	Peridot Bracelets  in Sterling Silver	Peridot bracelets This is what we call a jewel beauty! This green jewelry article showcases oval shaped peridot gemstones bezel set in sterling silver designer chain bracelet with lobster clasp. Stone size 4x6 mm.   	37	http://www.semiprecious.com/detail.cfm?itemnumber=14532	http://www.semiprecious.com/images/bracelets/14532.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	14532
14651	Amethyst Bracelets  in Sterling Silver	Amethyst bracelets Adorn this royal beauty to enhance your wristline beauty. This beautiful bracelet showcases round shaped royal purple color fine quality amethyst gemstones patterned beautifully on sterling silver chain designer frame. It is 7 to 8 inches long with 1 inch long silver extension chain and lobster clasp. Stone size 3 mm.   	31	http://www.semiprecious.com/detail.cfm?itemnumber=14651	http://www.semiprecious.com/images/bracelets/14651.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	14651
14691	Peridot Mini Pendants  in Sterling Silver	Peridot pendants This pendant displays round shaped faceted green color peridot gemstone bezel set on sterling silver designer frame. It is 1/2 inch long(including bail measurement). Stone size - 2mm approx.   	44	http://www.semiprecious.com/detail.cfm?itemnumber=14691	http://www.semiprecious.com/images/pendants/14691.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	14691
16998	Agate Necklaces	Agate necklaces Nice lime green agate, coral spiral beads with steel chain. Only two made.   	58	http://www.semiprecious.com/detail.cfm?itemnumber=16998	http://www.semiprecious.com/images/necklaces/16998.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	green,red,multi-color	US:TX:8.25:y	Semiprecious.com	Adult	16998
16999	Pearl Multistrand Necklaces	Pearl necklaces Bright lime green fresh water pearls with steel chain, 15 to 17 inches long. Two ever made.   	73	http://www.semiprecious.com/detail.cfm?itemnumber=16999	http://www.semiprecious.com/images/necklaces/16999.jpg	Clothing & Accessories > Jewelry > necklaces	3.99	f	green,yellow	US:TX:8.25:y	Semiprecious.com	Adult	16999
493	Amethyst Brides-Maids Bracelets  in Sterling Silver	Amethyst Bracelets Faceted amethyst and sterling silver bracelet. elegant antique look.    	43	http://www.semiprecious.com/detail.cfm?itemnumber=493	http://www.semiprecious.com/images/Bracelets/493.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	493
968	Peridot Drop Necklaces  in Sterling Silver	Peridot Necklaces A lovely peridot necklace with fine sparkling drop cut stones placed to highlight the dangling pendant design created in the center. A very elegant and sophisticated jewelry necklace. The necklace is 17 inch necklace.   	48	http://www.semiprecious.com/detail.cfm?itemnumber=968	http://www.semiprecious.com/images/Necklaces/968.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	968
985	Amber American-Southwest Pendants  in Sterling Silver	Amber Pendants This pendant features a genuine pressed baltic amber stone set in sterling silver.  Pendant is round, not oval as appears in photo.<p>-Stone is 13.75mm.	36	http://www.semiprecious.com/detail.cfm?itemnumber=985	http://www.semiprecious.com/images/Pendants/985.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	brown,yellow	US:TX:8.25:y	Semiprecious.com	Adult	985
1360	Goldstone Earrings	Goldstone Earrings The gentle spiral of these dangling earrings increases the reflection of the light by the glittery appearance of goldstone. Goldstone is a synthetic glass with copper ions infused throughout which gives the beads their beautiful gleaming color.  1.25 inches long.   	11	http://www.semiprecious.com/detail.cfm?itemnumber=1360	http://www.semiprecious.com/images/Earrings/1360.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	brown	US:TX:8.25:y	Semiprecious.com	Adult	1360
1594	Bloodstone Hearts Healing	Bloodstone Healing There is no better shape for bloodstone than that which is responsible for circulating not only blood but also love throughout the body. This beautiful heart-shaped stone is approximately 2 inches wide and 1/2 inch in thickness. The complexity of this stone creates a mesmerizing effect. Bloodstone is associated with courage, abundance, purification	11	http://www.semiprecious.com/detail.cfm?itemnumber=1594	http://www.semiprecious.com/images/Healing/1594.jpg	Clothing & Accessories > Jewelry > Healing	3.99	f	green,multi-color	US:TX:8.25:y	Semiprecious.com	Adult	1594
1652	Multi-Stone  Pendants  in Sterling Silver	Multi-stone Pendants Beautiful intrictate multi-stone (semiprecious stones, garnet, citrine, peridot) in sterling silver. 1.25 inches long   	84	http://www.semiprecious.com/detail.cfm?itemnumber=1652	http://www.semiprecious.com/images/Pendants/1652.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	multi-color	US:TX:8.25:y	Semiprecious.com	Adult	1652
18241	Aquamarine Chandelier Earrings	Aquamarine Earrings Grape cluster earrings from chipped aquamarine beads, light yet substantial	27	http://www.semiprecious.com/detail.cfm?itemnumber=18241	http://www.semiprecious.com/images/Earrings/18241.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	18241
1740	Bloodstone Pendants  in Sterling Silver	Bloodstone Pendants  Mottled green bloodstone set in 92.5 silver (silver ornamentation varies). More colorful with red and yellow tones than pictured, stone length about 1.5  inches. about 1 inch.   	27	http://www.semiprecious.com/detail.cfm?itemnumber=1740	http://www.semiprecious.com/images/Pendants/1740.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	1740
1816	Obsidian Pendants  in Sterling Silver	Obsidian Pendants Oval Snowflake Obsidian like a reverse dalmation natural pattern set in .925 silver. Length 1 inch. Width 0.7 inches and 5 millimeters high. See our silver chains. Stone size 35mm x 24mm   	43	http://www.semiprecious.com/detail.cfm?itemnumber=1816	http://www.semiprecious.com/images/Pendants/1816.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	black,white	US:TX:8.25:y	Semiprecious.com	Adult	1816
1818	Chalcedony Pendants  in Sterling Silver	Chalcedony Pendants Gorgeous round Chalcedony set in silver, Lenght 1.5 inches, width 1.25 inches. Stone size- 27mm   	26	http://www.semiprecious.com/detail.cfm?itemnumber=1818	http://www.semiprecious.com/images/Pendants/1818.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	1818
5194	Cubic Zirconia Pets Pendants  in Sterling Silver	Cubic Zirconia Pendants PET TAGS  by GYMSTONES.. Circle Round- Green CZ“Bling” for your pets. Circle Round PET TAGS (3/4 in dia.) are made of 925 sterling silver. bezel set (no prongs) with high quality semiprecious gemstones and vibrant cubic zirconium stones. Match PET TAGS to your pets birth month or mix and match to their favorite collar. All PET TAGS include a sm	39	http://www.semiprecious.com/detail.cfm?itemnumber=5194	http://www.semiprecious.com/images/Pendants/5194.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	5194
5267	Citrine Zipper-Pull Pendants  in Sterling Silver	Citrine Pendants ZIPPER GEMS  by GYMSTONESOval Pear- Citrine (approx. 1 w/o clasp)New and unique womens jewelry accessory! ZIPPER GEMS (zipper pulls) are made of 925 sterling silver. bezel set with high quality semiprecious gemstones and vibrant cubic zirconium stones. ZIPPER GEMS can attach to any zipper. They can be worn on jackets, vests, sweatshirts, back	83	http://www.semiprecious.com/detail.cfm?itemnumber=5267	http://www.semiprecious.com/images/Pendants/5267.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	Yellow	US:TX:8.25:y	Semiprecious.com	Adult	5267
6479	Carnelian Halloween Necklaces	Carnelian Necklaces 24 inch carnelian, tiger eye and garnet necklace. Beautful round and flat round cut beads separated by dark glass beads. Wonderful healing qualities in this combination of stones. See our wide selection of earrings to match. The carnelian and the tiger eye are evenly sized at 6 millimeters and the black separators are 2 millimeters.   	39	http://www.semiprecious.com/detail.cfm?itemnumber=6479	http://www.semiprecious.com/images/Necklaces/6479.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	brown,orange,red	US:TX:8.25:y	Semiprecious.com	Adult	6479
7140	Amber Flower Earrings	Amber Earrings .5 inch smooth cut amber set in flower shaped silver make these hanging stud earrings. Green amber form the petals and round green amber create the middle. Each stone surrounded by an elegant thin and strong coat of silver. The petal beads are 6x4 millimeters the round middle stone is 4 millimeters. 1/2 inch- 3 grams   	40	http://www.semiprecious.com/detail.cfm?itemnumber=7140	http://www.semiprecious.com/images/Earrings/7140.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	7140
7207	Pearl Necklaces	Pearl Necklaces Fresh water pearl beaded necklace and amethyst. 17 inch necklace with oblong amethyst gemstone 3x10 millimeters set in a one amethyst and lucky seven fresh water pearls in a row 3 millimeters. Bookending each Amethyst bead is two silver separator bali beads for extra shine. See our vast collection of beaded pearl and amethyst earrings for mix and m	110	http://www.semiprecious.com/detail.cfm?itemnumber=7207	http://www.semiprecious.com/images/Necklaces/7207.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	purple,white	US:TX:8.25:y	Semiprecious.com	Adult	7207
7848	Peridot Earrings  in Sterling Silver	Peridot Earrings These sparkling peridot dangler earrings are set with finely faceted drop and round cut stones. The sparkling stones form a unique flower pattern at the end of the dangle design. A very impressive design for your ears. Drop stone is 4mm x 6mm, round stone is 3mm.   	49	http://www.semiprecious.com/detail.cfm?itemnumber=7848	http://www.semiprecious.com/images/Earrings/7848.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	7848
8048	Smoky Quartz Brides-Maids Bracelets  in Sterling Silver	Smoky Quartz Bracelets Wrap the mystique of the smoked malt on your wrist and feel the intoxication of this 7 inch bracelet in faceted smokey topaz set in  sterling silver. Truly a delight for you tonight.   	100	http://www.semiprecious.com/detail.cfm?itemnumber=8048	http://www.semiprecious.com/images/Bracelets/8048.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	brown	US:TX:8.25:y	Semiprecious.com	Adult	8048
8124	Peridot Earrings  in Sterling Silver	Peridot Earrings Beautiful sparkling genuine Peridot gemstone earrings set in Sterling Silver.  Beautiful beaded detail.  dangling about one inch and a style you will get a lot of wear out of!  6mm gemstones. Designed by Angela Daczko   	43	http://www.semiprecious.com/detail.cfm?itemnumber=8124	http://www.semiprecious.com/images/Earrings/8124.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	8124
8472	Pearl Necklaces	Pearl Necklaces Separated by silver cubic zirconia CZ spacer rings, this necklace of amethyst and pearl will sparkle on your neck. 17 inches long with silver clasp and 2 inch long extension chain.   	58	http://www.semiprecious.com/detail.cfm?itemnumber=8472	http://www.semiprecious.com/images/Necklaces/8472.jpg	Clothing & Accessories > Jewelry > Necklaces	3.99	f	purple,white	US:TX:8.25:y	Semiprecious.com	Adult	8472
